# Time-averaged data for fix COMOUT
# TimeStep c_COM[1] c_COM[2] c_COM[3]
3854900 42.7447 -20.4274 -8.17993
3855000 42.8143 -20.3876 -8.20676
3855100 42.788 -20.3597 -8.28729
3855200 42.7436 -20.3321 -8.36703
3855300 42.7978 -20.2298 -8.39531
3855400 42.8835 -20.0888 -8.38014
3855500 42.9301 -19.8343 -8.40767
3855600 42.881 -19.6527 -8.49055
3855700 42.8542 -19.5711 -8.52645
3855800 42.8604 -19.5532 -8.50599
3855900 42.915 -19.5624 -8.50851
3856000 42.9997 -19.5634 -8.42376
3856100 43.1302 -19.538 -8.39791
3856200 43.2239 -19.4487 -8.49633
3856300 43.2789 -19.4512 -8.47744
3856400 43.2132 -19.4732 -8.40559
3856500 43.1157 -19.4607 -8.30262
3856600 43.0523 -19.2651 -8.20547
3856700 43.0146 -19.1244 -8.21881
3856800 43.034 -19.0106 -8.3157
3856900 43.0934 -18.9359 -8.36593
3857000 43.114 -18.8957 -8.37523
3857100 43.1294 -18.8288 -8.31855
3857200 43.1452 -18.7411 -8.27001
3857300 43.0885 -18.6972 -8.317
3857400 43.0788 -18.6408 -8.341
3857500 43.0994 -18.594 -8.34302
3857600 43.1368 -18.6786 -8.33661
3857700 43.09 -18.7112 -8.33556
3857800 43.0504 -18.6888 -8.35905
3857900 43.162 -18.6362 -8.36985
3858000 43.323 -18.659 -8.29831
3858100 43.3846 -18.7208 -8.2781
3858200 43.3508 -18.6971 -8.39819
3858300 43.4027 -18.6148 -8.48768
3858400 43.3726 -18.6012 -8.51071
3858500 43.3059 -18.6294 -8.50147
3858600 43.2469 -18.6368 -8.54454
3858700 43.2154 -18.6187 -8.6014
3858800 43.1006 -18.5441 -8.66753
3858900 43.0396 -18.4464 -8.71367
3859000 42.9963 -18.4323 -8.68161
3859100 42.9598 -18.463 -8.62917
3859200 42.9073 -18.5094 -8.54429
3859300 42.9214 -18.4645 -8.43251
3859400 42.9771 -18.4905 -8.27487
3859500 43.0963 -18.423 -8.21908
3859600 43.1921 -18.3682 -8.18691
3859700 43.2279 -18.3975 -8.14234
3859800 43.2251 -18.4018 -8.14818
3859900 43.2308 -18.378 -8.16053
3860000 43.2227 -18.4184 -8.19805
3860100 43.2345 -18.4475 -8.22218
3860200 43.3535 -18.4386 -8.21303
3860300 43.4579 -18.5038 -8.1619
3860400 43.5189 -18.5327 -8.16603
3860500 43.5811 -18.4891 -8.14047
3860600 43.5627 -18.5206 -8.12748
3860700 43.5509 -18.5338 -8.06945
3860800 43.5398 -18.4924 -8.08101
3860900 43.4277 -18.4374 -8.12616
3861000 43.5352 -18.3762 -8.06298
3861100 43.571 -18.308 -7.95416
3861200 43.4745 -18.2369 -7.89238
3861300 43.4111 -18.2774 -7.81918
3861400 43.3611 -18.2887 -7.72585
3861500 43.3569 -18.2793 -7.73137
3861600 43.406 -18.285 -7.71875
3861700 43.5074 -18.3453 -7.75943
3861800 43.5005 -18.394 -7.84196
3861900 43.383 -18.3164 -7.86967
3862000 43.1916 -18.223 -7.94745
3862100 43.1363 -18.1705 -8.01594
3862200 43.1193 -18.0791 -8.04
3862300 43.1299 -18.1078 -8.07658
3862400 43.182 -18.1481 -8.10443
3862500 43.2127 -18.0743 -8.05059
3862600 43.2202 -18.0684 -7.96094
3862700 43.2818 -18.0843 -7.91504
3862800 43.2455 -18.0767 -7.8796
3862900 43.2509 -18.062 -7.807
3863000 43.2408 -18.1263 -7.76494
3863100 43.1983 -18.2063 -7.76875
3863200 43.1953 -18.301 -7.83674
3863300 43.1746 -18.3697 -7.89334
3863400 43.138 -18.4317 -7.86484
3863500 43.0877 -18.4825 -7.85627
3863600 43.1298 -18.5341 -7.75308
3863700 43.1582 -18.4572 -7.64265
3863800 43.1651 -18.4599 -7.53153
3863900 43.1765 -18.5171 -7.43179
3864000 43.1969 -18.5375 -7.36023
3864100 43.2653 -18.5667 -7.3563
3864200 43.2763 -18.5821 -7.2712
3864300 43.258 -18.5994 -7.18449
3864400 43.315 -18.6518 -7.1135
3864500 43.3435 -18.7577 -7.13
3864600 43.3007 -18.8288 -7.18171
3864700 43.2858 -18.8515 -7.25722
3864800 43.3112 -18.8366 -7.28406
3864900 43.3658 -18.8192 -7.23086
3865000 43.4021 -18.7949 -7.23383
3865100 43.4342 -18.7258 -7.19292
3865200 43.4651 -18.7033 -7.11301
3865300 43.4439 -18.7139 -6.97803
3865400 43.4002 -18.7859 -6.88965
3865500 43.4478 -18.8079 -6.79548
3865600 43.5104 -18.7788 -6.80893
3865700 43.6142 -18.728 -6.72395
3865800 43.5871 -18.7169 -6.69544
3865900 43.5128 -18.6545 -6.67908
3866000 43.4773 -18.6347 -6.67783
3866100 43.41 -18.692 -6.61116
3866200 43.4467 -18.7085 -6.50922
3866300 43.4366 -18.7167 -6.4037
3866400 43.4099 -18.7116 -6.37001
3866500 43.4305 -18.7601 -6.39105
3866600 43.4953 -18.6988 -6.38693
3866700 43.4465 -18.6167 -6.41379
3866800 43.4798 -18.6336 -6.4698
3866900 43.4687 -18.4925 -6.54317
3867000 43.3852 -18.4015 -6.59673
3867100 43.3243 -18.3974 -6.63991
3867200 43.2898 -18.2976 -6.62981
3867300 43.2286 -18.1442 -6.65221
3867400 43.2914 -18.0292 -6.59589
3867500 43.4282 -17.9239 -6.5928
3867600 43.6273 -17.8785 -6.62488
3867700 43.7464 -17.8612 -6.58097
3867800 43.8491 -17.9181 -6.51762
3867900 43.8894 -17.993 -6.41603
3868000 43.8835 -17.9516 -6.31196
3868100 43.8731 -17.9176 -6.2758
3868200 43.9286 -17.8644 -6.25499
3868300 44.017 -17.7808 -6.24757
3868400 44.0046 -17.7312 -6.24374
3868500 44.0463 -17.7321 -6.27488
3868600 44.0859 -17.6849 -6.32051
3868700 44.0787 -17.7425 -6.25564
3868800 43.9695 -17.7493 -6.25831
3868900 43.8739 -17.663 -6.29578
3869000 43.8572 -17.7241 -6.28527
3869100 43.9121 -17.8373 -6.28019
3869200 43.8956 -17.8432 -6.24426
3869300 43.8339 -17.8404 -6.27859
3869400 43.9084 -17.8176 -6.37863
3869500 43.9796 -17.839 -6.4455
3869600 44.0066 -17.8303 -6.44496
3869700 44.036 -17.8657 -6.45918
3869800 44.0774 -17.9042 -6.49134
3869900 44.1503 -17.913 -6.43676
3870000 44.1153 -17.9119 -6.43151
3870100 44.1211 -17.908 -6.4487
3870200 44.1298 -17.8674 -6.4459
3870300 44.2144 -17.7655 -6.36364
3870400 44.2469 -17.7534 -6.37486
3870500 44.2224 -17.742 -6.40507
3870600 44.233 -17.7241 -6.47349
3870700 44.29 -17.747 -6.47219
3870800 44.2819 -17.8709 -6.42548
3870900 44.2407 -17.9535 -6.29545
3871000 44.1232 -17.9639 -6.17406
3871100 44.028 -17.8796 -6.16422
3871200 44.0274 -17.7719 -6.20989
3871300 44.0501 -17.6814 -6.26374
3871400 44.0442 -17.6011 -6.25197
3871500 44.1223 -17.5325 -6.28067
3871600 44.167 -17.5518 -6.3059
3871700 44.2141 -17.5372 -6.33783
3871800 44.2689 -17.4508 -6.34854
3871900 44.2497 -17.4142 -6.28596
3872000 44.1997 -17.5037 -6.21758
3872100 44.2817 -17.5733 -6.19842
3872200 44.3077 -17.5921 -6.17825
3872300 44.1954 -17.6225 -6.1969
3872400 44.1529 -17.5984 -6.14739
3872500 44.1422 -17.6207 -6.03765
3872600 44.1544 -17.717 -6.00339
3872700 44.1712 -17.7576 -5.88931
3872800 44.1368 -17.7617 -5.79225
3872900 44.2694 -17.8026 -5.69376
3873000 44.3888 -17.8994 -5.59249
3873100 44.3826 -18.0725 -5.52759
3873200 44.4035 -18.1977 -5.50836
3873300 44.4229 -18.2441 -5.56472
3873400 44.4495 -18.2808 -5.62556
3873500 44.5194 -18.3735 -5.62147
3873600 44.5442 -18.4007 -5.65995
3873700 44.5383 -18.3603 -5.59331
3873800 44.4404 -18.312 -5.43373
3873900 44.4646 -18.3596 -5.35077
3874000 44.5393 -18.4225 -5.27714
3874100 44.5728 -18.4367 -5.20442
3874200 44.6073 -18.46 -5.12072
3874300 44.657 -18.528 -5.0574
3874400 44.6191 -18.5548 -5.01822
3874500 44.5851 -18.6333 -4.98309
3874600 44.6401 -18.667 -4.86393
3874700 44.7174 -18.6512 -4.83547
3874800 44.7158 -18.7051 -4.75367
3874900 44.6968 -18.7997 -4.75582
3875000 44.6634 -18.7115 -4.82075
3875100 44.6572 -18.6395 -4.86217
3875200 44.6842 -18.6522 -4.79461
3875300 44.8067 -18.7063 -4.75097
3875400 44.9389 -18.7445 -4.7499
3875500 44.9829 -18.7947 -4.78608
3875600 44.9778 -18.8223 -4.89323
3875700 44.992 -18.888 -4.95784
3875800 45.0374 -18.8885 -4.96538
3875900 44.9385 -18.8598 -5.0018
3876000 44.8515 -18.9044 -4.99681
3876100 44.8288 -18.8981 -4.90759
3876200 44.8369 -18.8821 -4.82041
3876300 44.7985 -18.8575 -4.79
3876400 44.7025 -18.797 -4.91661
3876500 44.6473 -18.8229 -4.9867
3876600 44.5359 -18.7636 -5.03078
3876700 44.5348 -18.7331 -5.14695
3876800 44.5865 -18.7138 -5.16599
3876900 44.5967 -18.7058 -5.1194
3877000 44.6375 -18.6607 -5.08841
3877100 44.6809 -18.6016 -5.08148
3877200 44.7255 -18.5137 -5.11559
3877300 44.7772 -18.416 -5.10725
3877400 44.7684 -18.4073 -5.16944
3877500 44.6961 -18.4262 -5.20772
3877600 44.7491 -18.4107 -5.25333
3877700 44.7187 -18.4162 -5.31963
3877800 44.6547 -18.3546 -5.40931
3877900 44.6063 -18.2874 -5.37811
3878000 44.6763 -18.1982 -5.32917
3878100 44.6748 -18.1457 -5.33005
3878200 44.6718 -18.1208 -5.38783
3878300 44.6313 -18.0939 -5.35868
3878400 44.5851 -18.0663 -5.30762
3878500 44.6539 -17.9945 -5.18336
3878600 44.661 -17.982 -5.06962
3878700 44.6525 -17.797 -5.05899
3878800 44.6239 -17.6929 -5.14249
3878900 44.6201 -17.6691 -5.20778
3879000 44.6119 -17.5821 -5.17365
3879100 44.583 -17.5625 -5.13911
3879200 44.568 -17.6101 -5.18485
3879300 44.5874 -17.7217 -5.23496
3879400 44.5967 -17.8638 -5.22219
3879500 44.649 -17.915 -5.25523
3879600 44.6174 -18.0285 -5.27163
3879700 44.6138 -18.0817 -5.30142
3879800 44.5461 -18.1459 -5.29669
3879900 44.4702 -18.1396 -5.30094
3880000 44.4287 -18.0569 -5.24148
3880100 44.3363 -18.0259 -5.23613
3880200 44.235 -18.0336 -5.22762
3880300 44.1697 -18.0907 -5.19187
3880400 44.0961 -18.124 -5.13709
3880500 44.1155 -18.0485 -5.11538
3880600 44.1603 -17.982 -5.09942
3880700 44.2653 -17.9698 -5.13176
3880800 44.3435 -17.9307 -5.23764
3880900 44.4157 -17.9138 -5.32633
3881000 44.4224 -17.9307 -5.35138
3881100 44.3614 -17.9583 -5.29924
3881200 44.3021 -17.9688 -5.27491
3881300 44.3081 -17.9575 -5.20516
3881400 44.3046 -17.9171 -5.20553
3881500 44.3955 -17.8931 -5.20421
3881600 44.3805 -17.9066 -5.19831
3881700 44.3401 -17.8579 -5.20709
3881800 44.2899 -17.929 -5.14081
3881900 44.3106 -17.8714 -5.14596
3882000 44.4024 -17.9001 -5.15934
3882100 44.3916 -17.905 -5.13505
3882200 44.3313 -17.9451 -5.14671
3882300 44.3325 -17.9631 -5.05958
3882400 44.235 -17.9655 -5.05199
3882500 44.2242 -18.0172 -5.08025
3882600 44.1889 -18.0665 -5.16163
3882700 44.1948 -18.1243 -5.13976
3882800 44.2486 -18.1077 -5.08573
3882900 44.3241 -18.1202 -5.1062
3883000 44.3694 -18.0904 -5.10499
3883100 44.4211 -18.1281 -5.10442
3883200 44.401 -18.1851 -5.08849
3883300 44.3527 -18.1931 -5.09924
3883400 44.3358 -18.2474 -5.03012
3883500 44.378 -18.2496 -5.00677
3883600 44.3567 -18.1353 -5.06909
3883700 44.4152 -17.9853 -5.0072
3883800 44.4035 -17.9217 -4.89445
3883900 44.3644 -17.9615 -4.81886
3884000 44.4509 -17.9195 -4.7945
3884100 44.4979 -17.8743 -4.80292
3884200 44.5257 -17.9541 -4.87883
3884300 44.5464 -18.0446 -4.93921
3884400 44.5921 -18.0558 -4.92289
3884500 44.5721 -18.0152 -4.97879
3884600 44.5128 -17.9833 -5.05211
3884700 44.4557 -17.9833 -5.12822
3884800 44.3983 -18.0545 -5.13804
3884900 44.3426 -18.039 -5.11881
3885000 44.357 -17.9707 -5.19394
3885100 44.3439 -18.0009 -5.20166
3885200 44.34 -18.0034 -5.25218
3885300 44.3573 -18.037 -5.30511
3885400 44.2844 -18.0013 -5.46591
3885500 44.2266 -17.9675 -5.56257
3885600 44.2264 -17.9478 -5.61486
3885700 44.1827 -17.9445 -5.76111
3885800 44.1467 -17.9798 -5.86823
3885900 44.189 -18.0057 -5.82996
3886000 44.2773 -18.0402 -5.79875
3886100 44.2657 -18.0454 -5.85006
3886200 44.2112 -18.1038 -5.90694
3886300 44.1685 -18.2617 -5.95243
3886400 44.1583 -18.2623 -6.0017
3886500 44.1318 -18.2672 -6.06135
3886600 44.1979 -18.2679 -6.2096
3886700 44.1991 -18.3037 -6.22295
3886800 44.2608 -18.3749 -6.27448
3886900 44.2617 -18.3771 -6.28213
3887000 44.2021 -18.365 -6.30373
3887100 44.18 -18.3393 -6.2912
3887200 44.1672 -18.3168 -6.22517
3887300 44.2145 -18.2882 -6.10768
3887400 44.3033 -18.3198 -6.00122
3887500 44.3593 -18.423 -5.895
3887600 44.4047 -18.4663 -5.83216
3887700 44.455 -18.4668 -5.89507
3887800 44.472 -18.4024 -5.96349
3887900 44.5068 -18.3741 -6.04131
3888000 44.5592 -18.3313 -6.09326
3888100 44.5344 -18.273 -6.1715
3888200 44.4711 -18.279 -6.25982
3888300 44.4127 -18.2885 -6.35361
3888400 44.3627 -18.2889 -6.41245
3888500 44.3807 -18.2639 -6.44574
3888600 44.4463 -18.2256 -6.40501
3888700 44.4089 -18.1191 -6.35543
3888800 44.4192 -18.0722 -6.32901
3888900 44.442 -18.0253 -6.21836
3889000 44.5302 -17.9484 -6.14568
3889100 44.5821 -17.9456 -6.11893
3889200 44.5701 -17.9368 -6.14824
3889300 44.4977 -17.8979 -6.15794
3889400 44.5283 -17.9529 -6.16439
3889500 44.5743 -18.0158 -6.16307
3889600 44.6421 -18.06 -6.17928
3889700 44.6572 -18.1044 -6.13953
3889800 44.6016 -18.1471 -6.07924
3889900 44.5538 -18.1409 -6.04909
3890000 44.5299 -18.212 -6.0545
3890100 44.4986 -18.2695 -6.09823
3890200 44.4501 -18.3634 -6.09224
3890300 44.3831 -18.459 -5.98093
3890400 44.2613 -18.5871 -5.94136
3890500 44.2541 -18.6572 -5.94472
3890600 44.2461 -18.6955 -5.94654
3890700 44.2569 -18.6536 -5.9489
3890800 44.2724 -18.6294 -6.02216
3890900 44.2759 -18.5636 -6.02485
3891000 44.2525 -18.6611 -5.99779
3891100 44.1885 -18.6823 -6.01455
3891200 44.202 -18.782 -6.09484
3891300 44.3268 -18.8648 -6.01622
3891400 44.4276 -18.887 -5.8857
3891500 44.5182 -18.92 -5.75499
3891600 44.5223 -18.9987 -5.76604
3891700 44.5081 -18.9718 -5.73259
3891800 44.5769 -18.9498 -5.68166
3891900 44.6588 -19.0074 -5.74003
3892000 44.7115 -18.9222 -5.82361
3892100 44.7604 -18.851 -5.90562
3892200 44.8142 -18.8357 -5.9214
3892300 44.8393 -18.8111 -5.9246
3892400 44.8857 -18.7144 -5.96168
3892500 44.8822 -18.689 -6.01303
3892600 44.8311 -18.6839 -6.04045
3892700 44.8826 -18.7651 -6.11018
3892800 44.8619 -18.7318 -6.10619
3892900 44.84 -18.6483 -6.1789
3893000 44.8103 -18.5935 -6.28833
3893100 44.7336 -18.5693 -6.29655
3893200 44.6681 -18.5957 -6.22565
3893300 44.5947 -18.4931 -6.1768
3893400 44.5351 -18.3908 -6.07597
3893500 44.5152 -18.4007 -5.95945
3893600 44.5174 -18.3503 -5.89811
3893700 44.474 -18.2925 -5.86677
3893800 44.5049 -18.3273 -5.9208
3893900 44.5309 -18.3247 -5.96348
3894000 44.4946 -18.3383 -6.01391
3894100 44.4897 -18.3339 -6.12552
3894200 44.4717 -18.3509 -6.17648
3894300 44.5077 -18.3641 -6.30837
3894400 44.5132 -18.4258 -6.40267
3894500 44.4563 -18.4476 -6.47482
3894600 44.4485 -18.3845 -6.53051
3894700 44.4044 -18.2854 -6.55301
3894800 44.3744 -18.2399 -6.57036
3894900 44.323 -18.3044 -6.52877
3895000 44.3002 -18.3182 -6.54672
3895100 44.2936 -18.289 -6.43692
3895200 44.2705 -18.2606 -6.24256
3895300 44.2037 -18.3348 -6.13712
3895400 44.2282 -18.3987 -6.0718
3895500 44.2032 -18.4888 -6.05281
3895600 44.2599 -18.5601 -6.11221
3895700 44.263 -18.5478 -6.09116
3895800 44.2748 -18.5785 -6.12143
3895900 44.3036 -18.6292 -6.13547
3896000 44.3835 -18.5817 -6.11721
3896100 44.4838 -18.5376 -6.13371
3896200 44.4876 -18.4293 -6.13883
3896300 44.5091 -18.3198 -6.11309
3896400 44.5603 -18.268 -6.17845
3896500 44.548 -18.2116 -6.27377
3896600 44.5388 -18.1938 -6.3681
3896700 44.5427 -18.1655 -6.5119
3896800 44.5657 -18.1903 -6.55087
3896900 44.5394 -18.2095 -6.54444
3897000 44.5496 -18.147 -6.54524
3897100 44.445 -18.0863 -6.54559
3897200 44.3351 -18.0324 -6.64989
3897300 44.2555 -17.984 -6.73784
3897400 44.2356 -17.9616 -6.86842
3897500 44.2273 -17.8839 -6.9633
3897600 44.2004 -17.8793 -6.93869
3897700 44.188 -17.8711 -6.86022
3897800 44.1727 -17.8353 -6.79449
3897900 44.1593 -17.8427 -6.78538
3898000 44.1261 -17.9021 -6.76298
3898100 44.1086 -17.9726 -6.79433
3898200 44.0616 -18.0987 -6.85308
3898300 44.088 -18.211 -6.84976
3898400 44.1379 -18.251 -6.74399
3898500 44.1212 -18.2987 -6.68234
3898600 44.0956 -18.3761 -6.62052
3898700 44.1388 -18.3994 -6.56452
3898800 44.0707 -18.4873 -6.66203
3898900 44.0478 -18.5555 -6.65819
3899000 44.004 -18.5621 -6.61785
3899100 43.9639 -18.4672 -6.5688
3899200 43.9058 -18.4024 -6.59538
3899300 43.9628 -18.4331 -6.59419
3899400 44.0322 -18.4707 -6.52625
3899500 44.061 -18.3821 -6.55642
3899600 44.0997 -18.3544 -6.60762
3899700 44.1033 -18.3671 -6.62615
3899800 44.2469 -18.4244 -6.62761
3899900 44.2773 -18.472 -6.65286
3900000 44.1673 -18.5453 -6.65527
3900100 44.2105 -18.5344 -6.54552
3900200 44.232 -18.5969 -6.44387
3900300 44.1732 -18.6982 -6.45132
3900400 44.1658 -18.7669 -6.51484
3900500 44.1825 -18.757 -6.49884
3900600 44.2284 -18.759 -6.48919
3900700 44.2529 -18.8636 -6.40629
3900800 44.2734 -18.9473 -6.3169
3900900 44.3128 -18.9969 -6.29734
3901000 44.2921 -19.0938 -6.40179
3901100 44.2541 -19.18 -6.52071
3901200 44.2143 -19.1554 -6.50201
3901300 44.1752 -19.0822 -6.48585
3901400 44.1292 -19.0792 -6.50498
3901500 44.1527 -19.0847 -6.54442
3901600 44.1057 -19.0941 -6.60658
3901700 44.1433 -19.1672 -6.57546
3901800 44.1944 -19.2142 -6.54617
3901900 44.1954 -19.2028 -6.46396
3902000 44.1912 -19.2545 -6.34809
3902100 44.2754 -19.2471 -6.26498
3902200 44.2635 -19.3274 -6.18466
3902300 44.2897 -19.3329 -6.14137
3902400 44.3624 -19.297 -6.1156
3902500 44.3815 -19.2146 -6.06638
3902600 44.4179 -19.1723 -6.09509
3902700 44.4623 -19.11 -6.1959
3902800 44.5526 -19.0373 -6.24144
3902900 44.5165 -19.0256 -6.25518
3903000 44.3815 -19.1187 -6.16941
3903100 44.3021 -19.2194 -6.10174
3903200 44.3038 -19.3783 -6.09319
3903300 44.4059 -19.4336 -5.96641
3903400 44.3715 -19.5002 -5.78058
3903500 44.3387 -19.6079 -5.71654
3903600 44.347 -19.7045 -5.73923
3903700 44.341 -19.8063 -5.73401
3903800 44.2779 -19.8809 -5.74448
3903900 44.2302 -19.8734 -5.76784
3904000 44.2358 -19.874 -5.78376
3904100 44.1862 -19.9562 -5.77618
3904200 44.1348 -19.989 -5.8851
3904300 44.1537 -19.9507 -5.93887
3904400 44.2597 -19.933 -5.9591
3904500 44.2968 -19.9212 -5.95023
3904600 44.2609 -19.9198 -5.90761
3904700 44.209 -19.9429 -5.82593
3904800 44.1258 -20.0491 -5.73682
3904900 44.0288 -20.1147 -5.70952
3905000 43.9468 -20.0609 -5.72761
3905100 43.8467 -20.09 -5.70799
3905200 43.768 -20.1477 -5.72299
3905300 43.8127 -20.1401 -5.6909
3905400 43.9658 -20.1395 -5.69384
3905500 44.0056 -20.2093 -5.74237
3905600 44.0216 -20.3134 -5.7998
3905700 44.01 -20.3987 -5.85155
3905800 43.9787 -20.387 -5.91029
3905900 43.9888 -20.3063 -5.99101
3906000 44.0706 -20.293 -6.03629
3906100 44.0959 -20.3145 -6.00898
3906200 44.1328 -20.2898 -5.9587
3906300 44.0623 -20.2545 -5.93187
3906400 44.0105 -20.2336 -5.89128
3906500 43.9939 -20.285 -5.95401
3906600 44.0463 -20.2783 -6.01233
3906700 44.0804 -20.2719 -6.1063
3906800 44.1141 -20.2537 -6.22278
3906900 44.1365 -20.2542 -6.34151
3907000 44.112 -20.3034 -6.42905
3907100 44.0984 -20.3198 -6.48035
3907200 44.171 -20.3914 -6.4186
3907300 44.2239 -20.4818 -6.46398
3907400 44.1423 -20.4971 -6.47619
3907500 44.0856 -20.5401 -6.4813
3907600 44.0521 -20.606 -6.51873
3907700 44.0546 -20.5537 -6.5123
3907800 44.091 -20.5153 -6.52289
3907900 44.1588 -20.5378 -6.57385
3908000 44.218 -20.6052 -6.62486
3908100 44.1528 -20.6672 -6.68174
3908200 44.096 -20.6281 -6.80263
3908300 43.9801 -20.6337 -6.84648
3908400 43.996 -20.6704 -6.88035
3908500 44.1026 -20.7215 -6.96723
3908600 44.1523 -20.6877 -7.01879
3908700 44.1096 -20.6323 -7.09796
3908800 44.0975 -20.5756 -7.09067
3908900 44.1393 -20.5049 -7.1145
3909000 44.1968 -20.4518 -7.1362
3909100 44.3021 -20.4381 -7.11135
3909200 44.3845 -20.4082 -7.10094
3909300 44.4706 -20.3825 -7.13182
3909400 44.5538 -20.4285 -7.11347
3909500 44.595 -20.5242 -6.96058
3909600 44.6334 -20.5926 -6.79409
3909700 44.6634 -20.621 -6.80489
3909800 44.6131 -20.5805 -6.80493
3909900 44.5804 -20.6149 -6.77817
3910000 44.5373 -20.6984 -6.75278
3910100 44.5668 -20.726 -6.76837
3910200 44.5406 -20.7656 -6.77643
3910300 44.529 -20.7789 -6.82396
3910400 44.5708 -20.8075 -6.87226
3910500 44.6079 -20.7104 -6.84607
3910600 44.6916 -20.7001 -6.85611
3910700 44.7172 -20.7122 -6.78549
3910800 44.7399 -20.7003 -6.71573
3910900 44.8052 -20.6893 -6.76774
3911000 44.8785 -20.7013 -6.84313
3911100 44.8918 -20.7545 -6.81006
3911200 44.9146 -20.8422 -6.78119
3911300 44.9527 -21.0097 -6.8044
3911400 44.9751 -21.0735 -6.88301
3911500 45.0536 -21.0527 -6.91599
3911600 45.0266 -21.0884 -6.94167
3911700 44.9324 -21.0471 -6.9442
3911800 44.7838 -20.9853 -6.94376
3911900 44.7461 -20.9533 -7.01403
3912000 44.8475 -20.8961 -7.06082
3912100 44.9588 -20.8136 -7.11934
3912200 45.0623 -20.7841 -7.11382
3912300 45.0545 -20.683 -7.13681
3912400 45.025 -20.6188 -7.10141
3912500 45.0809 -20.5443 -7.05456
3912600 45.1175 -20.4436 -7.08144
3912700 45.1999 -20.4145 -7.13708
3912800 45.1768 -20.3915 -7.12243
3912900 45.136 -20.4898 -7.13394
3913000 45.115 -20.5671 -7.16215
3913100 45.1521 -20.6932 -7.19846
3913200 45.1801 -20.7825 -7.24249
3913300 45.2459 -20.8867 -7.40136
3913400 45.2533 -20.9452 -7.41339
3913500 45.2021 -20.9529 -7.46283
3913600 45.1457 -20.9525 -7.50668
3913700 45.0679 -20.9032 -7.57885
3913800 45.0131 -20.8242 -7.5595
3913900 45.0639 -20.7181 -7.55254
3914000 45.1713 -20.6006 -7.5703
3914100 45.1954 -20.5144 -7.51967
3914200 45.1804 -20.5168 -7.39777
3914300 45.1923 -20.4327 -7.35471
3914400 45.2058 -20.3998 -7.34013
3914500 45.1993 -20.5356 -7.34937
3914600 45.1648 -20.613 -7.32434
3914700 45.125 -20.7963 -7.2662
3914800 45.1138 -20.9452 -7.1257
3914900 45.1306 -21.0936 -6.98623
3915000 45.114 -21.2497 -7.0013
3915100 45.0327 -21.3481 -7.04777
3915200 44.9108 -21.4989 -7.07741
3915300 44.879 -21.6481 -7.09848
3915400 44.903 -21.7275 -7.07242
3915500 44.8603 -21.7554 -7.02916
3915600 44.7956 -21.7729 -6.88785
3915700 44.7615 -21.7768 -6.81195
3915800 44.8192 -21.7539 -6.79963
3915900 44.9582 -21.7484 -6.83442
3916000 44.9455 -21.7332 -6.92078
3916100 44.9598 -21.7563 -7.02322
3916200 45.0682 -21.9006 -7.04947
3916300 45.1387 -22.0241 -7.03732
3916400 45.2117 -22.074 -6.97905
3916500 45.1964 -22.2094 -6.95629
3916600 45.1764 -22.252 -6.85519
3916700 45.098 -22.3501 -6.74568
3916800 45.0513 -22.38 -6.71423
3916900 45.0678 -22.3567 -6.6891
3917000 45.0048 -22.381 -6.71441
3917100 45.0126 -22.3282 -6.78463
3917200 45.0531 -22.2768 -6.86878
3917300 45.1099 -22.2454 -7.03608
3917400 45.0776 -22.2293 -7.03804
3917500 45.0699 -22.2356 -7.01676
3917600 45.1127 -22.2117 -7.06669
3917700 45.188 -22.195 -7.05486
3917800 45.1882 -22.2686 -7.0159
3917900 45.1294 -22.402 -6.94023
3918000 45.0949 -22.4781 -6.81561
3918100 45.0096 -22.4654 -6.80096
3918200 45.0247 -22.4512 -6.80847
3918300 44.9749 -22.5262 -6.80416
3918400 44.9661 -22.6513 -6.78314
3918500 44.9434 -22.7366 -6.76895
3918600 44.9489 -22.7813 -6.86716
3918700 44.9591 -22.8823 -6.97309
3918800 44.9517 -22.9799 -6.99725
3918900 44.9402 -22.9811 -7.02765
3919000 44.9864 -22.9749 -7.06579
3919100 45.039 -22.9485 -7.07177
3919200 45.0776 -22.983 -7.05877
3919300 45.1122 -23.0036 -7.08558
3919400 45.1253 -23.0565 -7.06908
3919500 45.1215 -23.0511 -7.13161
3919600 45.0935 -23.0459 -7.1734
3919700 45.0294 -23.0613 -7.23996
3919800 45.0445 -23.0859 -7.18799
3919900 45.0905 -23.0074 -7.14619
3920000 45.2025 -22.8595 -7.05007
3920100 45.2311 -22.8361 -6.92085
3920200 45.2935 -22.8305 -6.82516
3920300 45.3371 -22.8508 -6.79455
3920400 45.3536 -22.882 -6.84331
3920500 45.3606 -22.8201 -6.84351
3920600 45.3441 -22.7453 -6.76426
3920700 45.298 -22.6677 -6.73643
3920800 45.3112 -22.5542 -6.65249
3920900 45.2508 -22.5669 -6.59275
3921000 45.1617 -22.5924 -6.64201
3921100 45.1459 -22.569 -6.72411
3921200 45.1537 -22.5604 -6.70691
3921300 45.2177 -22.5081 -6.74243
3921400 45.1212 -22.4986 -6.75054
